input technique,input type,subject id,timestamp,time needed in ms,input
default,sentence typed,1,2017-06-21 11:32:47.207063,12.985655,"my girl wove six dozen plaid jackets before he quit"
default,key pressed,1,2017-06-21 11:32:48.427394,1.905215,"c"
default,key pressed,1,2017-06-21 11:32:48.664989,0.237531,"r"
default,key pressed,1,2017-06-21 11:32:48.781983,0.116926,"a"
default,key pressed,1,2017-06-21 11:32:49.107281,0.325241,"z"
default,key pressed,1,2017-06-21 11:32:49.286449,0.179103,"y"
default,word typed,1,2017-06-21 11:32:49.286631,3.087698,"crazy"
default,key pressed,1,2017-06-21 11:32:49.470715,0.184202," "
default,key pressed,1,2017-06-21 11:32:50.135589,0.664616,"F"
default,key pressed,1,2017-06-21 11:32:50.321608,0.185956,"r"
default,key pressed,1,2017-06-21 11:32:50.461754,0.140114,"e"
default,key pressed,1,2017-06-21 11:32:50.817163,0.355347,"d"
default,word typed,1,2017-06-21 11:32:50.817343,1.530693," Fred"
default,key pressed,1,2017-06-21 11:32:51.616945,0.799641,"e"
default,key pressed,1,2017-06-21 11:32:51.713476,0.096476,"r"
default,key pressed,1,2017-06-21 11:32:51.955140,0.241605,"i"
default,key pressed,1,2017-06-21 11:32:52.207897,0.252693,"c"
default,key pressed,1,2017-06-21 11:32:52.431822,0.223740,"k"
default,word typed,1,2017-06-21 11:32:52.432536,1.615155,"erick"
default,key pressed,1,2017-06-21 11:32:52.672277,0.240501," "
default,key pressed,1,2017-06-21 11:32:52.866925,0.194593,"b"
default,key pressed,1,2017-06-21 11:32:53.087200,0.220212,"o"
default,key pressed,1,2017-06-21 11:32:53.252584,0.165319,"u"
default,key pressed,1,2017-06-21 11:32:53.462028,0.209382,"g"
default,word typed,1,2017-06-21 11:32:53.462207,1.029660," boug"
default,key pressed,1,2017-06-21 11:32:53.652196,0.190103,"h"
default,key pressed,1,2017-06-21 11:32:53.930757,0.278502,"t"
default,key pressed,1,2017-06-21 11:32:54.061957,0.131132," "
default,key pressed,1,2017-06-21 11:32:54.289638,0.227614,"m"
default,key pressed,1,2017-06-21 11:32:54.491971,0.202270,"a"
default,word typed,1,2017-06-21 11:32:54.492630,1.030316,"ht ma"
default,key pressed,1,2017-06-21 11:32:54.661093,0.169060,"n"
default,key pressed,1,2017-06-21 11:32:54.931270,0.270115,"y"
default,key pressed,1,2017-06-21 11:32:55.063075,0.131739," "
default,key pressed,1,2017-06-21 11:32:55.518445,0.455219,"v"
default,key pressed,1,2017-06-21 11:32:55.716787,0.198219,"e"
default,word typed,1,2017-06-21 11:32:55.716975,1.224339,"ny ve"
default,key pressed,1,2017-06-21 11:32:55.864741,0.147870,"r"
default,key pressed,1,2017-06-21 11:32:56.196256,0.331392,"y"
default,key pressed,1,2017-06-21 11:32:56.361895,0.165589," "
default,key pressed,1,2017-06-21 11:32:56.601091,0.239063,"e"
default,key pressed,1,2017-06-21 11:32:57.218342,0.617259,"x"
default,word typed,1,2017-06-21 11:32:57.218638,1.501630,"ry ex"
default,key pressed,1,2017-06-21 11:32:57.750356,0.531819,"q"
default,key pressed,1,2017-06-21 11:32:57.920901,0.170491,"u"
default,key pressed,1,2017-06-21 11:32:58.174081,0.253118,"i"
default,key pressed,1,2017-06-21 11:32:58.362291,0.188145,"s"
default,key pressed,1,2017-06-21 11:32:58.527408,0.165051,"i"
default,word typed,1,2017-06-21 11:32:58.528142,1.309373,"quisi"
default,key pressed,1,2017-06-21 11:32:58.759988,0.232511,"t"
default,key pressed,1,2017-06-21 11:32:58.881155,0.121034,"e"
default,key pressed,1,2017-06-21 11:32:59.101618,0.220414," "
default,key pressed,1,2017-06-21 11:32:59.766132,0.664450,"o"
default,key pressed,1,2017-06-21 11:33:00.002044,0.235848,"p"
default,word typed,1,2017-06-21 11:33:00.002322,1.474261,"te op"
default,key pressed,1,2017-06-21 11:33:00.208523,0.206414,"a"
default,key pressed,1,2017-06-21 11:33:00.403952,0.195371,"l"
default,key pressed,1,2017-06-21 11:33:00.557570,0.153553," "
default,key pressed,1,2017-06-21 11:33:00.857028,0.299392,"j"
default,key pressed,1,2017-06-21 11:33:01.030974,0.173883,"e"
default,word typed,1,2017-06-21 11:33:01.031565,1.029213,"al je"
default,key pressed,1,2017-06-21 11:33:01.270716,0.239677,"w"
default,key pressed,1,2017-06-21 11:33:01.582067,0.311287,"e"
default,key pressed,1,2017-06-21 11:33:01.823772,0.241633,"l"
default,key pressed,1,2017-06-21 11:33:02.042387,0.218553,"s"
default,sentence typed,1,2017-06-21 11:33:02.363254,15.156160,"crazy Frederick bought many very exquisite opal jewels"
default,test finished,1,2017-06-21 11:33:02.363389,90.293135,
